tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
split,1788845621,Tesla_V100-SXM2-16GB,12000,split,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.624,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
split,1788845623,Tesla_V100-SXM2-16GB,12000,split,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
split,1788845625,Tesla_V100-SXM2-16GB,12000,split,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.020,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845628,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,512,10,3,0.000,0.000,0.932,0.060,1.583,1530,1530,877,72.6,72.6,50,none,2.0,0.000,0,-1,0.043,0.000,0.158,5.180,0.201,0.010,2560,0.010,2560,12550,268435.456,ok
replicas,1788845628,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,512,10,3,0.000,0.000,1.134,0.036,2.602,1530,1530,877,70.2,72.1,50,none,0.0,0.000,0,-1,0.062,0.000,0.260,3.090,0.323,0.010,2560,0.010,2560,25100,536870.912,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,512,10,3,0.000,0.000,2.359,0.051,1.876,1530,1530,877,69.7,72.1,50,none,0.3,0.000,0,-1,0.062,0.000,0.188,0.383,0.250,0.010,2560,0.010,2560,37650,805306.368,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,512,10,3,0.001,0.000,3.083,0.050,1.914,1530,1530,877,69.0,72.1,50,none,1.2,0.000,0,-1,0.043,0.000,0.191,0.335,0.234,0.010,2560,0.010,2560,50200,1073741.824,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,512,10,3,0.000,0.000,1.308,0.084,1.668,1530,1530,877,72.1,72.1,50,none,1.0,0.000,0,-1,0.059,0.000,0.167,0.718,0.226,0.010,2560,0.010,2560,12550,268435.456,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,512,10,3,0.000,0.000,2.766,0.089,1.578,1530,1530,877,70.4,72.6,50,none,1.5,0.000,0,-1,0.042,0.000,0.158,0.261,0.200,0.010,2560,0.010,2560,25100,536870.912,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,512,10,3,0.000,0.000,3.455,0.074,1.894,1530,1530,877,68.5,68.7,41,none,2.0,0.000,0,-1,0.037,0.000,0.189,0.217,0.227,0.010,2560,0.010,2560,37650,805306.368,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,512,10,3,0.001,0.000,5.281,0.085,1.653,1530,1530,877,69.1,72.6,50,none,1.0,0.000,0,-1,0.037,0.000,0.165,0.204,0.202,0.010,2560,0.010,2560,50200,1073741.824,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,512,10,3,0.003,0.003,6.651,0.428,2.628,1530,1530,877,75.5,75.5,50,none,2.0,0.000,0,-1,0.139,0.000,0.263,0.572,0.402,0.050,13312,0.050,13312,191059,6710886.400,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,512,10,3,0.005,0.002,12.978,0.417,2.693,1530,1530,877,74.8,75.5,50,none,1.5,0.000,0,-1,0.135,0.000,0.269,0.568,0.404,0.050,13312,0.050,13312,382118,13421772.800,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,512,10,3,0.007,0.002,19.112,0.410,2.743,1530,1530,877,80.7,86.2,50,none,1.3,0.000,0,-1,0.116,0.000,0.274,0.635,0.390,0.050,13312,0.050,13312,573177,20132659.200,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,512,10,3,0.010,0.002,25.654,0.412,2.725,1530,1530,877,80.0,86.2,50,none,1.0,0.000,0,-1,0.118,0.000,0.267,0.514,0.384,0.050,13312,0.050,13312,764236,26843545.600,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,512,10,3,0.003,0.003,10.518,0.676,2.489,1530,1530,877,80.9,80.9,50,none,2.0,0.000,0,-1,0.087,0.000,0.249,0.525,0.336,0.050,13312,0.050,13312,191059,6710886.400,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,512,10,3,0.005,0.003,20.882,0.671,2.508,1530,1530,877,78.7,80.9,50,none,5.0,0.000,0,-1,0.097,0.000,0.251,0.511,0.348,0.050,13312,0.050,13312,382118,13421772.800,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,512,10,3,0.007,0.002,29.245,0.627,2.686,1530,1530,877,77.4,81.8,50,none,1.5,0.000,0,-1,0.100,0.000,0.250,0.576,0.349,0.050,13312,0.050,13312,573177,20132659.200,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,512,10,3,0.010,0.002,37.811,0.608,2.770,1530,1530,877,77.5,81.4,50,none,4.0,0.000,0,-1,0.106,0.000,0.268,0.561,0.375,0.050,13312,0.050,13312,764236,26843545.600,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,512,10,3,0.008,0.008,7.248,0.466,3.454,1530,1530,877,85.3,85.3,50,none,2.0,0.001,0,-1,0.198,0.000,0.345,1.441,0.544,0.100,26112,0.100,26112,259925,26843545.600,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,512,10,3,0.014,0.007,13.312,0.428,3.761,1530,1530,877,81.6,85.3,50,none,5.0,0.001,0,-1,0.224,0.000,0.376,1.159,0.600,0.100,26112,0.100,26112,519850,53687091.200,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,512,10,3,0.022,0.007,20.243,0.434,3.710,1530,1530,877,90.5,99.3,50,none,3.7,0.001,0,-1,0.199,0.000,0.351,0.666,0.550,0.100,26112,0.100,26112,779775,80530636.800,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,512,10,3,0.029,0.007,26.718,0.430,3.748,1530,1530,877,90.6,98.3,50,none,9.8,0.001,0,-1,0.178,0.000,0.363,0.755,0.541,0.100,26112,0.100,26112,1039700,107374182.400,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,512,10,3,0.007,0.007,10.421,0.670,3.600,1530,1530,877,98.3,98.3,50,none,25.0,0.001,0,-1,0.162,0.000,0.360,1.127,0.522,0.100,26112,0.100,26112,259925,26843545.600,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,512,10,3,0.014,0.007,19.747,0.635,3.800,1530,1530,877,90.1,93.0,50,none,16.5,0.001,0,-1,0.165,0.000,0.380,0.706,0.545,0.100,26112,0.100,26112,519850,53687091.200,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,512,10,3,0.021,0.007,29.748,0.638,3.784,1530,1530,877,91.2,97.8,50,none,15.3,0.001,0,-1,0.165,0.000,0.363,0.718,0.528,0.100,26112,0.100,26112,779775,80530636.800,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,512,10,3,0.025,0.006,34.895,0.561,4.301,1530,1530,877,89.9,95.4,50,none,13.0,0.001,0,-1,0.126,0.000,0.430,0.763,0.556,0.100,26112,0.100,26112,1039700,107374182.400,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,512,10,3,0.015,0.015,2.740,0.176,11.502,1530,1530,877,111.4,111.4,50,none,25.0,0.002,0,-1,0.398,0.000,1.150,1.486,1.548,0.250,65536,0.250,65536,262144,167772160.000,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,512,10,3,0.029,0.014,5.389,0.173,11.697,1530,1530,877,130.4,142.7,50,none,24.0,0.002,0,-1,2.267,0.000,1.154,1.504,3.421,0.250,65536,0.250,65536,524288,335544320.000,ok
replicas,1788845629,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,512,10,3,0.043,0.014,7.994,0.171,11.828,1530,1530,877,129.9,151.4,50,none,20.3,0.002,0,-1,2.031,0.000,1.164,1.481,3.195,0.250,65536,0.250,65536,786432,503316480.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,512,10,3,0.057,0.014,10.740,0.173,11.739,1530,1530,877,125.1,149.1,51,none,23.8,0.002,0,-1,2.283,0.000,1.164,1.695,3.447,0.250,65536,0.250,65536,1048576,671088640.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,512,10,3,0.011,0.011,3.037,0.195,15.559,1530,1530,877,140.4,162.1,51,none,53.0,0.002,0,-1,0.355,0.000,1.556,1.987,1.911,0.250,65536,0.250,65536,262144,167772160.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,512,10,3,0.021,0.011,5.979,0.192,15.803,1530,1530,877,129.7,159.2,51,none,38.0,0.002,0,-1,1.285,0.000,1.580,1.846,2.866,0.250,65536,0.250,65536,524288,335544320.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,512,10,3,0.032,0.011,8.963,0.192,15.814,1530,1530,877,130.3,146.4,51,none,44.3,0.002,0,-1,1.649,0.000,1.575,1.997,3.224,0.250,65536,0.250,65536,786432,503316480.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,512,10,3,0.042,0.010,11.736,0.189,16.103,1530,1530,877,123.3,155.0,51,none,36.8,0.002,0,-1,1.555,0.000,1.596,2.021,3.151,0.250,65536,0.250,65536,1048576,671088640.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,512,10,3,0.014,0.014,0.871,0.056,48.223,1530,1530,877,175.8,187.6,51,none,74.0,0.003,0,-1,0.747,0.000,4.822,5.183,5.569,0.500,131072,0.500,131072,262144,671088640.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,512,10,3,0.028,0.014,1.741,0.056,48.245,1530,1530,877,170.8,186.5,51,none,55.5,0.003,0,-1,1.738,0.000,4.815,5.496,6.552,0.500,131072,0.500,131072,524288,1342177280.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,512,10,3,0.042,0.014,2.599,0.056,48.487,1530,1530,877,165.2,184.6,52,none,47.3,0.003,0,-1,2.117,0.000,4.807,5.316,6.925,0.500,131072,0.500,131072,786432,2013265920.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,512,10,3,0.055,0.014,3.441,0.055,48.826,1530,1530,877,163.2,186.4,52,none,46.1,0.003,0,-1,1.727,0.000,4.832,5.317,6.559,0.500,131072,0.500,131072,1048576,2684354560.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,512,10,3,0.011,0.011,0.999,0.064,63.025,1530,1530,877,178.1,180.9,52,none,87.0,0.005,0,-1,2.595,0.000,6.303,7.119,8.897,0.500,131072,0.500,131072,262144,671088640.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,512,10,3,0.021,0.011,2.002,0.064,62.919,1530,1530,877,173.6,185.2,52,none,75.9,0.005,0,-1,2.010,0.000,6.292,7.052,8.302,0.500,131072,0.500,131072,524288,1342177280.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,512,10,3,0.032,0.011,2.983,0.064,63.345,1530,1530,877,169.1,187.7,52,none,55.6,0.005,0,-1,2.442,0.000,6.330,7.152,8.773,0.500,131072,0.500,131072,786432,2013265920.000,ok
replicas,1788845630,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,512,10,3,0.042,0.010,3.913,0.063,64.372,1530,1530,877,164.7,181.7,52,none,61.9,0.005,0,-1,2.421,0.000,6.400,6.734,8.820,0.500,131072,0.500,131072,1048576,2684354560.000,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,1024,10,3,0.001,0.001,5.124,0.330,1.874,1530,1530,877,111.4,111.4,52,none,88.0,0.000,0,-1,0.086,0.000,0.187,0.413,0.273,0.010,10240,0.010,10240,98013,2147483.648,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,1024,10,3,0.002,0.001,8.540,0.275,2.249,1530,1530,877,101.7,111.4,51,none,88.5,0.000,0,-1,0.131,0.000,0.225,0.646,0.356,0.010,10240,0.010,10240,196026,4294967.296,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,1024,10,3,0.003,0.001,12.946,0.278,2.225,1530,1530,877,83.6,87.7,51,none,75.0,0.000,0,-1,0.151,0.000,0.215,0.582,0.366,0.010,10240,0.010,10240,294039,6442450.944,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,1024,10,3,0.003,0.001,14.802,0.238,2.595,1530,1530,877,76.7,87.7,51,none,60.2,0.000,0,-1,0.106,0.000,0.259,1.421,0.366,0.010,10240,0.010,10240,392052,8589934.592,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,1024,10,3,0.001,0.001,7.341,0.472,1.954,1530,1530,877,76.5,76.5,51,none,77.0,0.000,0,-1,0.087,0.000,0.195,0.582,0.282,0.010,10240,0.010,10240,98013,2147483.648,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,1024,10,3,0.002,0.001,14.248,0.458,2.013,1530,1530,877,73.6,76.5,51,none,83.0,0.000,0,-1,0.091,0.000,0.201,0.560,0.293,0.010,10240,0.010,10240,196026,4294967.296,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,1024,10,3,0.003,0.001,19.580,0.420,2.198,1530,1530,877,72.9,76.5,51,none,81.7,0.000,0,-1,0.102,0.000,0.220,0.543,0.322,0.010,10240,0.010,10240,294039,6442450.944,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,1024,10,3,0.004,0.001,26.527,0.426,2.163,1530,1530,877,71.7,75.5,51,none,74.8,0.000,0,-1,0.068,0.000,0.216,0.501,0.284,0.010,10240,0.010,10240,392052,8589934.592,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,1024,10,3,0.009,0.009,15.190,0.977,5.658,1530,1530,877,93.0,93.0,51,none,77.0,0.001,0,-1,0.349,0.000,0.566,1.145,0.915,0.050,52224,0.050,52224,968264,53687091.200,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,1024,10,3,0.018,0.009,28.855,0.928,5.957,1530,1530,877,100.0,111.3,51,none,63.5,0.001,0,-1,0.832,0.000,0.569,1.095,1.401,0.050,52224,0.050,52224,1936528,107374182.400,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,1024,10,3,0.027,0.009,43.537,0.933,5.922,1530,1530,877,109.3,119.0,51,none,68.7,0.001,0,-1,0.611,0.000,0.592,1.122,1.203,0.050,52224,0.050,52224,2904792,161061273.600,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,1024,10,3,0.036,0.009,58.312,0.937,5.895,1530,1530,877,105.2,115.7,51,none,65.0,0.001,0,-1,0.328,0.000,0.574,0.983,0.902,0.050,52224,0.050,52224,3873056,214748364.800,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,1024,10,3,0.009,0.009,21.561,1.387,5.976,1530,1530,877,106.6,106.6,51,none,54.5,0.002,0,-1,0.289,0.000,0.598,1.048,0.886,0.050,52224,0.050,52224,968264,53687091.200,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,1024,10,3,0.017,0.009,41.377,1.330,6.228,1530,1530,877,101.0,111.5,51,none,41.0,0.002,0,-1,0.304,0.000,0.622,1.027,0.926,0.050,52224,0.050,52224,1936528,107374182.400,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,1024,10,3,0.026,0.009,62.097,1.331,6.225,1530,1530,877,104.2,110.8,51,none,31.7,0.002,0,-1,0.310,0.000,0.616,0.942,0.926,0.050,52224,0.050,52224,2904792,161061273.600,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,1024,10,3,0.034,0.009,82.524,1.327,6.245,1530,1530,877,108.4,117.1,51,none,37.2,0.002,0,-1,0.303,0.000,0.614,1.007,0.918,0.050,52224,0.050,52224,3873056,214748364.800,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,1024,10,3,0.012,0.012,5.711,0.367,17.578,1530,1530,877,151.0,162.6,51,none,32.0,0.003,0,-1,0.607,0.000,1.758,2.045,2.365,0.100,104448,0.100,104448,1044458,214748364.800,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,1024,10,3,0.024,0.012,11.347,0.365,17.695,1530,1530,877,152.5,185.2,52,none,33.0,0.003,0,-1,1.601,0.000,1.763,2.162,3.363,0.100,104448,0.100,104448,2088916,429496729.600,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,1024,10,3,0.036,0.012,16.972,0.364,17.745,1530,1530,877,141.0,175.8,51,none,32.2,0.003,0,-1,2.131,0.000,1.768,2.092,3.899,0.100,104448,0.100,104448,3133374,644245094.400,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,1024,10,3,0.048,0.012,22.584,0.363,17.781,1530,1530,877,139.9,170.9,52,none,36.0,0.003,0,-1,2.029,0.000,1.771,2.112,3.800,0.100,104448,0.100,104448,4177832,858993459.200,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,1024,10,3,0.009,0.009,6.083,0.391,24.747,1530,1530,877,158.8,169.2,52,none,67.0,0.004,0,-1,0.518,0.000,2.475,3.138,2.993,0.100,104448,0.100,104448,1044458,214748364.800,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,1024,10,3,0.017,0.009,11.963,0.385,25.165,1530,1530,877,146.7,181.2,52,none,61.0,0.004,0,-1,1.934,0.000,2.480,2.954,4.414,0.100,104448,0.100,104448,2088916,429496729.600,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,1024,10,3,0.026,0.009,17.902,0.384,25.225,1530,1530,877,146.8,175.5,52,none,55.1,0.004,0,-1,1.901,0.000,2.514,3.438,4.415,0.100,104448,0.100,104448,3133374,644245094.400,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,1024,10,3,0.034,0.008,23.757,0.382,25.344,1530,1530,877,147.7,176.8,52,none,43.9,0.004,0,-1,2.263,0.000,2.511,3.354,4.774,0.100,104448,0.100,104448,4177832,858993459.200,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,1024,10,3,0.011,0.011,0.994,0.064,126.711,1530,1530,877,187.7,193.9,53,none,78.0,0.006,0,-1,1.484,0.000,12.671,13.019,14.155,0.250,262144,0.250,262144,1048576,1342177280.000,ok
replicas,1788845631,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,1024,10,3,0.021,0.011,1.982,0.064,127.109,1530,1530,877,182.7,197.2,53,none,69.4,0.006,0,-1,3.127,0.000,12.711,14.095,15.838,0.250,262144,0.250,262144,2097152,2684354560.000,ok
replicas,1788845632,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,1024,10,3,0.032,0.011,2.975,0.064,127.022,1530,1530,877,182.0,197.4,53,none,72.7,0.006,0,-1,2.914,0.000,12.702,13.440,15.617,0.250,262144,0.250,262144,3145728,4026531840.000,ok
replicas,1788845632,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,1024,10,3,0.042,0.011,3.971,0.064,126.873,1530,1530,877,178.9,196.8,53,none,71.7,0.006,0,-1,2.627,0.000,12.663,13.320,15.290,0.250,262144,0.250,262144,4194304,5368709120.000,ok
replicas,1788845632,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,1024,10,3,0.008,0.008,1.135,0.073,166.370,1530,1530,877,185.7,194.4,53,none,96.0,0.009,0,-1,2.339,0.000,16.637,18.432,18.976,0.250,262144,0.250,262144,1048576,1342177280.000,ok
replicas,1788845632,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,1024,10,3,0.016,0.008,2.261,0.073,167.088,1530,1530,877,181.0,195.2,53,none,63.3,0.009,0,-1,2.637,0.000,16.709,18.528,19.346,0.250,262144,0.250,262144,2097152,2684354560.000,ok
replicas,1788845633,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,1024,10,3,0.024,0.008,3.404,0.073,166.447,1530,1530,877,178.5,193.2,53,none,77.5,0.009,0,-1,2.311,0.000,16.638,17.116,18.950,0.250,262144,0.250,262144,3145728,4026531840.000,ok
replicas,1788845633,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,1024,10,3,0.032,0.008,4.531,0.073,166.733,1530,1530,877,178.4,195.2,53,none,75.5,0.009,0,-1,2.789,0.000,16.673,18.697,19.463,0.250,262144,0.250,262144,4194304,5368709120.000,ok
replicas,1788845633,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,1024,10,3,0.010,0.010,0.299,0.019,560.705,1530,1530,877,186.4,218.8,54,none,99.7,0.013,0,-1,4.902,0.000,56.070,58.524,60.973,0.500,524288,0.500,524288,1048576,5368709120.000,ok
replicas,1788845634,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,1024,10,3,0.019,0.010,0.599,0.019,560.680,1530,1530,877,185.6,224.5,54,none,93.5,0.013,0,-1,5.859,0.000,56.068,61.746,61.927,0.500,524288,0.500,524288,2097152,10737418240.000,ok
replicas,1788845635,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,1024,10,3,0.029,0.010,0.899,0.019,560.545,1530,1530,877,184.7,223.2,54,none,89.0,0.013,0,-1,4.862,0.000,56.026,58.666,60.889,0.500,524288,0.500,524288,3145728,16106127360.000,ok
replicas,1788845636,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,1024,10,3,0.038,0.010,1.196,0.019,561.561,1530,1530,877,183.6,224.9,55,none,84.9,0.013,0,-1,5.413,0.000,55.969,56.476,61.382,0.500,524288,0.500,524288,4194304,21474836480.000,ok
replicas,1788845637,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,1024,10,3,0.007,0.007,0.345,0.022,730.022,1530,1530,877,184.8,223.7,55,none,100.0,0.019,0,-1,3.027,0.000,73.002,223.257,76.029,0.500,524288,0.500,524288,1048576,5368709120.000,ok
replicas,1788845638,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,1024,10,3,0.015,0.007,0.689,0.022,730.443,1530,1530,877,184.4,228.7,55,none,94.7,0.019,0,-1,6.526,0.000,73.044,272.630,79.571,0.500,524288,0.500,524288,2097152,10737418240.000,ok
replicas,1788845639,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,1024,10,3,0.022,0.007,1.035,0.022,729.836,1530,1530,877,183.2,229.4,55,none,91.3,0.019,0,-1,3.317,0.000,72.976,269.179,76.293,0.500,524288,0.500,524288,3145728,16106127360.000,ok
replicas,1788845641,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,1024,10,3,0.029,0.007,1.378,0.022,730.638,1530,1530,877,182.3,229.7,55,none,86.2,0.019,0,-1,3.415,0.000,73.017,73.833,76.432,0.500,524288,0.500,524288,4194304,21474836480.000,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,2048,10,3,0.004,0.004,14.182,0.912,4.695,1530,1530,877,89.1,89.1,54,none,92.5,0.001,0,-1,2.264,0.000,0.470,0.779,2.734,0.010,40960,0.010,40960,747292,17179869.184,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,2048,10,3,0.007,0.004,28.093,0.903,4.740,1530,1530,877,93.5,103.7,54,none,92.5,0.001,0,-1,2.000,0.000,0.469,0.814,2.469,0.010,40960,0.010,40960,1494584,34359738.368,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,2048,10,3,0.011,0.004,41.708,0.894,4.789,1530,1530,877,96.3,103.7,54,none,93.3,0.001,0,-1,2.207,0.000,0.477,0.739,2.684,0.010,40960,0.010,40960,2241876,51539607.552,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,2048,10,3,0.014,0.004,55.801,0.897,4.773,1530,1530,877,94.6,100.7,54,none,95.0,0.001,0,-1,2.263,0.000,0.472,0.781,2.735,0.010,40960,0.010,40960,2989168,68719476.736,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,2048,10,3,0.004,0.004,21.367,1.374,4.668,1530,1530,877,101.2,101.7,54,none,85.0,0.001,0,-1,1.450,0.000,0.467,0.724,1.916,0.010,40960,0.010,40960,747292,17179869.184,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,2048,10,3,0.007,0.003,40.162,1.291,4.967,1530,1530,877,91.3,99.8,54,none,86.5,0.001,0,-1,2.107,0.000,0.492,0.807,2.599,0.010,40960,0.010,40960,1494584,34359738.368,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,2048,10,3,0.010,0.003,60.095,1.288,4.980,1530,1530,877,91.0,98.3,54,none,89.3,0.001,0,-1,1.814,0.000,0.498,1.102,2.312,0.010,40960,0.010,40960,2241876,51539607.552,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,2048,10,3,0.013,0.003,74.689,1.201,5.342,1530,1530,877,90.8,96.2,54,none,89.8,0.001,0,-1,1.999,0.000,0.492,0.662,2.490,0.010,40960,0.010,40960,2989168,68719476.736,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,2048,10,3,0.010,0.010,8.819,0.567,41.517,1530,1530,877,183.6,195.9,55,none,100.0,0.005,0,-1,2.666,0.000,4.152,4.524,6.817,0.050,208896,0.050,208896,4155634,429496729.600,ok
replicas,1788845642,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,2048,10,3,0.021,0.011,18.164,0.584,40.312,1530,1530,877,179.1,199.3,55,none,86.0,0.005,0,-1,2.426,0.000,4.026,4.339,6.452,0.050,208896,0.050,208896,8311268,858993459.200,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,2048,10,3,0.032,0.011,27.209,0.583,40.367,1530,1530,877,176.2,201.3,55,none,57.7,0.005,0,-1,2.544,0.000,4.028,4.296,6.572,0.050,208896,0.050,208896,12466902,1288490188.800,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,2048,10,3,0.043,0.011,36.322,0.584,40.319,1530,1530,877,170.3,200.1,55,none,45.8,0.005,0,-1,2.706,0.000,4.032,4.272,6.738,0.050,208896,0.050,208896,16622536,1717986918.400,ok
