tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
split,1785165623,NVIDIA_L40S,12080,split,fp32,1,512,10,3,0.000,0.000,1.295,0.083,1.140,2520,2520,9001,100.4,100.4,40,none,0.0,0.000,1,-1,0.042,0.000,0.114,74.394,0.156,0.010,2560,0.010,2560,12550,268435.456,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,2,512,10,3,0.000,0.000,1.486,0.048,1.145,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.023,0.000,0.112,0.328,0.134,0.010,2560,0.010,2560,12550,268435.456,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,1,512,10,3,0.000,0.000,1.930,0.124,1.130,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.024,0.000,0.113,0.247,0.137,0.010,2560,0.010,2560,12550,268435.456,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,2,512,10,3,0.000,0.000,2.215,0.071,1.133,2520,2520,9001,100.4,100.4,40,none,0.0,0.000,1,-1,0.017,0.000,0.113,0.260,0.130,0.010,2560,0.010,2560,12550,268435.456,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,1,512,10,3,0.004,0.004,10.872,0.699,1.607,2520,2520,9001,100.4,100.4,40,none,0.0,0.000,1,-1,0.046,0.000,0.161,0.234,0.206,0.050,13312,0.050,13312,191059,6710886.400,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,2,512,10,3,0.004,0.002,11.752,0.378,1.579,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.045,0.000,0.158,0.218,0.203,0.050,13312,0.050,13312,191059,6710886.400,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,1,512,10,3,0.004,0.004,16.101,1.035,1.626,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.051,0.000,0.163,0.248,0.214,0.050,13312,0.050,13312,191059,6710886.400,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,2,512,10,3,0.004,0.002,18.548,0.596,1.499,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.045,0.000,0.150,0.225,0.195,0.050,13312,0.050,13312,191059,6710886.400,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,1,512,10,3,0.014,0.014,13.274,0.854,1.886,2520,2520,9001,100.4,100.4,40,none,0.0,0.001,1,-1,0.050,0.000,0.189,0.417,0.239,0.100,26112,0.100,26112,259925,26843545.600,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,2,512,10,3,0.019,0.010,19.262,0.619,1.409,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.061,0.000,0.141,0.213,0.202,0.100,26112,0.100,26112,259925,26843545.600,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,1,512,10,3,0.014,0.014,19.859,1.277,1.889,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,0.059,0.000,0.189,0.410,0.248,0.100,26112,0.100,26112,259925,26843545.600,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,2,512,10,3,0.019,0.009,28.192,0.907,1.443,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,0.057,0.000,0.140,0.224,0.197,0.100,26112,0.100,26112,259925,26843545.600,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,1,512,10,3,0.038,0.038,7.229,0.465,4.360,2520,2520,9001,100.4,100.4,40,none,0.0,0.002,1,-1,0.093,0.000,0.436,0.546,0.529,0.250,65536,0.250,65536,262144,167772160.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,2,512,10,3,0.065,0.032,14.216,0.457,2.587,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,0.675,0.000,0.258,0.416,0.933,0.250,65536,0.250,65536,262144,167772160.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,1,512,10,3,0.033,0.033,9.198,0.591,5.137,2520,2520,9001,100.4,100.4,40,none,0.0,0.002,1,-1,0.109,0.000,0.514,0.617,0.623,0.250,65536,0.250,65536,262144,167772160.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,2,512,10,3,0.056,0.028,18.270,0.587,3.018,0,0,0,0.0,0.0,0,none,0.0,0.002,1,-1,0.083,0.000,0.302,0.408,0.385,0.250,65536,0.250,65536,262144,167772160.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,1,512,10,3,0.039,0.039,2.455,0.158,17.107,2520,2520,9001,100.4,100.4,40,none,0.0,0.003,1,-1,0.185,0.000,1.711,1.806,1.895,0.500,131072,0.500,131072,262144,671088640.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp32,2,512,10,3,0.080,0.040,6.266,0.201,8.380,0,0,0,0.0,0.0,0,none,0.0,0.002,1,-1,2.138,0.000,0.838,2.963,2.976,0.500,131072,0.500,131072,262144,671088640.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,1,512,10,3,0.024,0.024,2.251,0.145,27.977,2520,2520,9001,107.1,107.7,40,none,10.5,0.005,1,-1,0.330,0.000,2.798,2.919,3.128,0.500,131072,0.500,131072,262144,671088640.000,ok
split,1785165623,NVIDIA_L40S,12080,split,fp64,2,512,10,3,0.048,0.024,5.678,0.183,13.864,0,0,0,0.0,0.0,0,none,0.0,0.004,1,-1,2.190,0.000,1.386,3.549,3.576,0.500,131072,0.500,131072,262144,671088640.000,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,1,1024,10,3,0.002,0.002,8.345,0.537,1.151,2520,2520,9001,107.7,107.7,43,none,49.0,0.000,1,-1,0.035,0.000,0.115,1.087,0.150,0.010,10240,0.010,10240,98013,2147483.648,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,2,1024,10,3,0.002,0.001,8.370,0.269,1.250,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.032,0.000,0.125,0.156,0.157,0.010,10240,0.010,10240,98013,2147483.648,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,1,1024,10,3,0.002,0.002,10.508,0.676,1.365,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.043,0.000,0.136,0.221,0.179,0.010,10240,0.010,10240,98013,2147483.648,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,2,1024,10,3,0.002,0.001,11.447,0.368,1.364,0,0,0,0.0,0.0,0,none,0.0,0.000,1,-1,0.040,0.000,0.134,0.172,0.174,0.010,10240,0.010,10240,98013,2147483.648,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,1,1024,10,3,0.019,0.019,30.559,1.965,2.812,2520,2520,9001,107.7,107.7,43,none,49.0,0.001,1,-1,0.070,0.000,0.281,0.383,0.352,0.050,52224,0.050,52224,968264,53687091.200,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,2,1024,10,3,0.026,0.013,43.218,1.390,2.086,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,0.067,0.000,0.208,0.303,0.275,0.050,52224,0.050,52224,968264,53687091.200,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,1,1024,10,3,0.020,0.020,47.231,3.037,2.728,2520,2520,9001,125.2,125.2,43,none,49.0,0.002,1,-1,0.083,0.000,0.273,0.384,0.356,0.050,52224,0.050,52224,968264,53687091.200,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,2,1024,10,3,0.026,0.013,66.409,2.135,2.035,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,0.072,0.000,0.204,0.394,0.275,0.050,52224,0.050,52224,968264,53687091.200,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,1,1024,10,3,0.031,0.031,14.317,0.921,7.012,2520,2520,9001,125.2,125.2,43,none,49.0,0.003,1,-1,0.116,0.000,0.701,0.805,0.817,0.100,104448,0.100,104448,1044458,214748364.800,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,2,1024,10,3,0.054,0.027,27.224,0.875,3.996,0,0,0,0.0,0.0,0,none,0.0,0.002,1,-1,1.689,0.000,0.398,0.529,2.087,0.100,104448,0.100,104448,1044458,214748364.800,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,1,1024,10,3,0.025,0.025,17.211,1.107,8.746,2520,2520,9001,125.2,125.2,43,none,49.0,0.004,1,-1,0.150,0.000,0.875,0.979,1.025,0.100,104448,0.100,104448,1044458,214748364.800,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,2,1024,10,3,0.046,0.023,34.792,1.119,4.688,0,0,0,0.0,0.0,0,none,0.0,0.003,1,-1,0.115,0.000,0.469,0.567,0.583,0.100,104448,0.100,104448,1044458,214748364.800,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,1,1024,10,3,0.025,0.025,2.312,0.149,54.483,2520,2520,9001,126.0,126.0,43,none,66.9,0.006,1,-1,0.383,0.000,5.448,5.553,5.831,0.250,262144,0.250,262144,1048576,1342177280.000,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,2,1024,10,3,0.048,0.024,5.278,0.170,27.845,2520,2520,9001,123.5,138.6,43,none,57.8,0.005,1,-1,2.214,0.000,2.785,5.006,4.998,0.250,262144,0.250,262144,1048576,1342177280.000,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,1,1024,10,3,0.013,0.013,1.846,0.119,102.290,2520,2520,9001,147.6,150.1,45,none,85.5,0.009,1,-1,1.657,0.000,10.229,10.391,11.886,0.250,262144,0.250,262144,1048576,1342177280.000,ok
split,1785165624,NVIDIA_L40S,12080,split,fp64,2,1024,10,3,0.027,0.014,4.469,0.144,49.313,2520,2520,9001,131.7,158.1,44,none,74.5,0.007,1,-1,2.281,0.000,4.931,7.349,7.213,0.250,262144,0.250,262144,1048576,1342177280.000,ok
split,1785165624,NVIDIA_L40S,12080,split,fp32,1,1024,10,3,0.014,0.014,0.434,0.028,386.741,2520,2520,9001,227.7,251.4,45,none,99.8,0.013,1,-1,2.638,0.000,38.674,38.902,41.312,0.500,524288,0.500,524288,1048576,5368709120.000,ok
split,1785165625,NVIDIA_L40S,12080,split,fp32,2,1024,10,3,0.028,0.014,1.084,0.035,193.606,2520,2520,9001,188.1,259.1,44,none,68.9,0.009,1,-1,3.395,0.000,19.361,22.535,22.756,0.500,524288,0.500,524288,1048576,5368709120.000,ok
split,1785165625,NVIDIA_L40S,12080,split,fp64,1,1024,10,3,0.010,0.010,0.470,0.030,535.440,2520,2520,9001,257.6,262.7,46,none,99.5,0.019,1,-1,2.604,0.000,53.544,58.079,56.148,0.500,524288,0.500,524288,1048576,5368709120.000,ok
split,1785165626,NVIDIA_L40S,12080,split,fp64,2,1024,10,3,0.020,0.010,1.164,0.037,270.445,2520,2520,9001,196.5,255.8,45,none,98.9,0.014,1,-1,2.476,0.000,27.045,30.704,29.520,0.500,524288,0.500,524288,1048576,5368709120.000,ok
split,1785165626,NVIDIA_L40S,12080,split,fp32,1,2048,10,3,0.007,0.007,27.227,1.751,2.445,2520,2520,9001,254.9,254.9,45,none,100.0,0.001,1,-1,2.111,0.000,0.245,1.292,2.355,0.010,40960,0.010,40960,747292,17179869.184,ok
split,1785165626,NVIDIA_L40S,12080,split,fp32,2,2048,10,3,0.009,0.005,38.367,1.234,1.823,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,2.098,0.000,0.182,1.225,2.280,0.010,40960,0.010,40960,747292,17179869.184,ok
split,1785165626,NVIDIA_L40S,12080,split,fp64,1,2048,10,3,0.008,0.008,44.943,2.890,2.220,2520,2520,9001,258.6,258.6,45,none,100.0,0.001,1,-1,2.125,0.000,0.222,1.267,2.347,0.010,40960,0.010,40960,747292,17179869.184,ok
split,1785165626,NVIDIA_L40S,12080,split,fp64,2,2048,10,3,0.010,0.005,58.604,1.884,1.787,0,0,0,0.0,0.0,0,none,0.0,0.001,1,-1,1.810,0.000,0.179,0.803,1.989,0.010,40960,0.010,40960,747292,17179869.184,ok
split,1785165626,NVIDIA_L40S,12080,split,fp32,1,2048,10,3,0.027,0.027,22.859,1.470,16.016,2520,2520,9001,258.6,258.6,45,none,100.0,0.005,1,-1,0.226,0.000,1.602,1.661,1.827,0.050,208896,0.050,208896,4155634,429496729.600,ok
split,1785165626,NVIDIA_L40S,12080,split,fp32,2,2048,10,3,0.051,0.025,45.238,1.455,8.464,0,0,0,0.0,0.0,0,none,0.0,0.004,1,-1,2.191,0.000,0.846,2.933,3.037,0.050,208896,0.050,208896,4155634,429496729.600,ok
split,1785165626,NVIDIA_L40S,12080,split,fp64,1,2048,10,3,0.021,0.021,27.463,1.766,19.993,2520,2520,9001,247.7,247.7,45,none,97.6,0.008,1,-1,0.273,0.000,1.999,2.036,2.272,0.050,208896,0.050,208896,4155634,429496729.600,ok
split,1785165626,NVIDIA_L40S,12080,split,fp64,2,2048,10,3,0.040,0.020,53.825,1.731,10.668,0,0,0,0.0,0.0,0,none,0.0,0.006,1,-1,0.196,0.000,1.067,1.170,1.263,0.050,208896,0.050,208896,4155634,429496729.600,ok
split,1785165626,NVIDIA_L40S,12080,split,fp32,1,2048,10,3,0.027,0.027,5.881,0.378,62.864,2520,2520,9001,245.8,245.8,44,none,97.0,0.010,1,-1,0.439,0.000,6.286,6.361,6.725,0.100,419840,0.100,419840,3778560,1717986918.400,ok
split,1785165626,NVIDIA_L40S,12080,split,fp32,2,2048,10,3,0.051,0.025,11.964,0.385,33.715,2520,2520,9001,200.6,251.5,44,none,56.8,0.008,1,-1,3.344,0.000,3.371,5.592,6.716,0.100,419840,0.100,419840,3778560,1717986918.400,ok
split,1785165626,NVIDIA_L40S,12080,split,fp64,1,2048,10,3,0.014,0.014,4.521,0.291,122.641,2520,2520,9001,252.8,256.5,47,none,90.4,0.015,1,-1,2.502,0.000,12.264,14.382,14.767,0.100,419840,0.100,419840,3778560,1717986918.400,ok
split,1785165627,NVIDIA_L40S,12080,split,fp64,2,2048,10,3,0.027,0.013,9.455,0.304,63.976,2520,2520,9001,217.5,260.9,47,none,56.7,0.011,1,-1,2.396,0.000,6.398,8.855,8.794,0.100,419840,0.100,419840,3778560,1717986918.400,ok
split,1785165627,NVIDIA_L40S,12080,split,fp32,1,2048,10,3,0.012,0.012,0.565,0.036,891.194,2520,2520,9001,268.7,276.2,48,none,100.0,0.025,1,-1,5.545,0.000,89.119,89.366,94.664,0.250,1048576,0.250,1048576,4194304,10737418240.000,ok
split,1785165628,NVIDIA_L40S,12080,split,fp32,2,2048,10,3,0.024,0.012,1.310,0.042,448.395,2520,2520,9001,202.4,262.7,48,none,92.2,0.019,1,-1,6.803,0.000,44.840,49.543,51.643,0.250,1048576,0.250,1048576,4194304,10737418240.000,ok
split,1785165629,NVIDIA_L40S,12080,split,fp64,1,2048,10,3,0.009,0.009,0.616,0.040,1226.312,2520,2520,9001,263.4,269.6,48,none,100.0,0.038,1,-1,5.214,0.000,122.631,130.941,127.845,0.250,1048576,0.250,1048576,4194304,10737418240.000,ok
split,1785165631,NVIDIA_L40S,12080,split,fp64,2,2048,10,3,0.017,0.009,1.430,0.046,616.359,2520,2520,9001,205.2,252.5,48,none,100.0,0.028,1,-1,3.906,0.000,61.636,67.376,65.542,0.250,1048576,0.250,1048576,4194304,10737418240.000,ok
split,1785165632,NVIDIA_L40S,12080,split,fp32,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,1,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
split,1785165632,NVIDIA_L40S,12080,split,fp32,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.038,1,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
split,1785165632,NVIDIA_L40S,12080,split,fp64,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,1,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
split,1785165632,NVIDIA_L40S,12080,split,fp64,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.057,1,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
split,1785165632,NVIDIA_L40S,12080,split,fp32,1,4096,10,3,0.016,0.016,55.838,3.591,8.601,2520,2520,9001,175.9,175.9,44,none,100.0,0.004,0,-1,2.205,0.000,0.860,2.907,3.065,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1785165632,NVIDIA_L40S,12080,split,fp32,2,4096,10,3,0.030,0.015,107.478,3.456,4.595,0,0,0,0.0,0.0,0,none,0.0,0.003,0,-1,2.158,0.000,0.460,2.550,2.618,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1785165632,NVIDIA_L40S,12080,split,fp64,1,4096,10,3,0.014,0.014,72.275,4.648,9.964,2520,2520,9001,175.9,175.9,46,none,70.0,0.006,0,-1,2.255,0.000,0.996,2.949,3.251,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1785165632,NVIDIA_L40S,12080,split,fp64,2,4096,10,3,0.030,0.015,163.577,5.260,4.527,0,0,0,0.0,0.0,0,none,0.0,0.005,0,-1,2.215,0.000,0.453,1.459,2.668,0.010,167936,0.010,167936,5661303,137438953.472,ok
split,1785165632,NVIDIA_L40S,12080,split,fp32,1,4096,10,3,0.021,0.021,8.730,0.561,161.644,2520,2520,9001,163.4,166.3,47,none,100.0,0.020,0,-1,8.964,0.000,16.164,17.995,25.129,0.050,839680,0.050,839680,15953698,3435973836.800,ok
split,1785165633,NVIDIA_L40S,12080,split,fp32,2,4096,10,3,0.041,0.021,17.731,0.570,83.384,2520,2520,9001,161.7,180.3,49,none,100.0,0.015,0,-1,6.713,0.000,8.338,10.331,15.051,0.050,839680,0.050,839680,15953698,3435973836.800,ok
